ts,funding_bps,cost_bps,adverse_buffer_bps,original_expected_spread_bps,original_expected_edge_bps,required_half_bps,scenario_half_bps,scenario_expected_spread_bps,scenario_edge_bps,scenario_pass
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016206.7188797,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016206.9924743,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016207.2434304,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016207.5036805,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016207.7515023,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016208.004687,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016208.2723234,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016208.518868,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016208.7867522,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016209.0518475,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016209.3064628,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016210.6231716,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016210.881875,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016214.4735453,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016215.7390046,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016216.0010695,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016216.280342,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016216.5394335,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016216.7958944,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016217.0602756,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016217.3035328,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016219.3923583,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016219.6576848,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016219.9217067,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016220.1887503,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016220.4519455,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016220.7190733,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016220.9787958,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016221.214738,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016221.4795096,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016221.7446675,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016222.002913,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016222.259754,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016223.566511,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016223.566511,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016223.566511,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016223.566511,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016223.566511,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
